order_id,customer_id,product_id,order_date,quantity,unit_price,total_amount,status,payment_method,shipping_address
7574,1145,484,2023-04-26,,,,Cancelled,PayPal,
7575,361,338,2023-04-01,,,,Cancelled,,"789 Pine Rd, Chicago"
7576,988,258,,2.0,,,Shipped,Crypto,"789 Pine Rd, Chicago"
7577,2431,116,,5.0,219.26,1096.3,Pending,,UNKNOWN
7578,2937,463,2023-06-25,7.0,,,Processing,Debit Card,
7579,300,205,,,,,Pending,,"456 Oak Ave, Los Angeles"
7580,1131,116,,7.0,,,Returned,Crypto,"789 Pine Rd, Chicago"
7581,2688,489,2024-10-23,8.0,,,Cancelled,Cash,
7582,1880,473,2024-06-24,,,,Cancelled,Debit Card,
7583,994,47,,,,,Unknown,,"123 Main St, New York"
7584,958,460,2024-06-20,,,,Delivered,Cash,
7585,1032,304,2024-09-03,,,,Pending,PayPal,
7586,2003,430,2024-01-13,2.0,,,Delivered,PayPal,"789 Pine Rd, Chicago"
7587,1340,287,2023-01-06,,,,Cancelled,Credit Card,"456 Oak Ave, Los Angeles"
7588,223,150,2023-09-21,,,,Processing,Credit Card,"789 Pine Rd, Chicago"
7589,2913,360,,,,,Delivered,Credit Card,"789 Pine Rd, Chicago"
7590,2668,74,2023-07-31,,296.45,,Cancelled,PayPal,"123 Main St, New York"
7591,2293,128,2024-04-20,4.0,234.12,936.48,Cancelled,Crypto,
7592,2879,429,2024-07-30,,,,Returned,,"123 Main St, New York"
7593,1620,415,,,287.76,,Pending,Cash,
7594,283,87,2024-09-12,,,,Cancelled,Cash,"123 Main St, New York"
7595,1121,452,2024-03-06,,488.84,,Returned,Crypto,
7596,1471,203,2023-11-18,,,,Pending,,
7597,1981,354,2023-11-08,,,,Delivered,Credit Card,
7598,1104,475,2024-11-27,,,,Delivered,,"789 Pine Rd, Chicago"
7599,1850,13,2024-11-06,,,,Shipped,Debit Card,
7600,337,500,2023-03-22,4.0,,,Pending,Cash,"456 Oak Ave, Los Angeles"
7601,806,19,2024-10-10,,,,Processing,PayPal,UNKNOWN
7602,2983,70,2023-02-06,,233.3,,Shipped,Credit Card,"456 Oak Ave, Los Angeles"
7603,713,93,2024-11-16,,,,Delivered,Credit Card,
7604,1847,100,2024-08-22,,,,Processing,Cash,
7605,806,111,2024-09-04,,,,Shipped,Cash,UNKNOWN
7606,2885,495,,,,,Shipped,Credit Card,"123 Main St, New York"
7607,2080,258,2024-07-11,,,,Shipped,,UNKNOWN
7608,1373,76,2024-11-27,,,,Cancelled,Credit Card,
7609,808,406,2024-12-04,,,,Cancelled,Debit Card,
7610,1261,446,2023-04-08,,,,Cancelled,Credit Card,
7611,1870,95,2024-07-02,,,,Processing,,UNKNOWN
7612,2281,60,2024-06-02,,,,Cancelled,Crypto,"789 Pine Rd, Chicago"
7613,1772,292,2023-07-23,,,,Shipped,,UNKNOWN
7614,1114,30,,,268.59,,Processing,,"456 Oak Ave, Los Angeles"
7615,2126,86,2024-02-09,7.0,,,Delivered,,"789 Pine Rd, Chicago"
7616,159,470,2024-06-23,,,,Unknown,,"456 Oak Ave, Los Angeles"
7617,1080,180,,,,,Cancelled,Debit Card,UNKNOWN
7618,1685,14,,,345.21,,Cancelled,,"789 Pine Rd, Chicago"
7619,338,185,2023-08-03,,,,Processing,Crypto,UNKNOWN
7620,2637,428,2023-05-25,,260.56,,Delivered,PayPal,"456 Oak Ave, Los Angeles"
7621,1211,393,2023-01-11,,,,Returned,PayPal,"123 Main St, New York"
7622,1273,247,,,,,Pending,Debit Card,
7623,1949,159,,8.0,,,Returned,Debit Card,UNKNOWN
7624,1647,355,,,494.14,,Pending,PayPal,UNKNOWN
7625,865,339,2024-06-04,,,,Returned,,
7626,1454,228,,,,,Processing,Cash,"456 Oak Ave, Los Angeles"
7627,1125,483,2023-05-16,,28.57,,Shipped,Credit Card,
7628,183,340,,,,,Processing,,"123 Main St, New York"
7629,1168,495,2023-04-22,,42.27,,Unknown,Cash,"123 Main St, New York"
7630,2304,415,2024-05-20,,,,Pending,PayPal,
7631,308,364,2024-09-13,,,,Processing,Credit Card,"456 Oak Ave, Los Angeles"
7632,1789,243,2023-12-17,,,,Cancelled,Debit Card,
7633,79,148,,,,,Pending,PayPal,UNKNOWN
7634,473,89,2024-05-29,,,,Pending,PayPal,"789 Pine Rd, Chicago"
7635,665,308,,,,,Pending,Debit Card,
7636,2433,83,2023-04-22,,,,Cancelled,Crypto,
7637,2797,137,2023-10-28,,,,Delivered,,"123 Main St, New York"
7638,1672,306,2023-09-15,,171.1,,Processing,Crypto,"123 Main St, New York"
7639,80,445,2024-06-22,,,,Processing,Credit Card,
7640,1211,484,,10.0,,,Cancelled,Debit Card,
7641,2725,499,2024-01-06,,,,Returned,Debit Card,"789 Pine Rd, Chicago"
7642,235,357,2023-07-28,,25.46,,Returned,Debit Card,
7643,1547,292,2024-06-22,,,,Cancelled,Credit Card,"123 Main St, New York"
7644,1463,111,,,,,Shipped,,
7645,640,57,2024-05-03,,,,Returned,Debit Card,
7646,1957,155,2023-09-10,10.0,,,Pending,Debit Card,"456 Oak Ave, Los Angeles"
7647,2624,451,,,,,Processing,Debit Card,
7648,1992,44,2024-02-20,,295.17,,Shipped,Cash,
7649,1473,358,2024-03-01,10.0,,,Cancelled,PayPal,"456 Oak Ave, Los Angeles"
7650,1272,474,,,,,Delivered,Credit Card,"456 Oak Ave, Los Angeles"
7651,2510,339,2023-06-15,,328.41,,Processing,Debit Card,UNKNOWN
7652,2661,498,2023-07-20,,,,Unknown,Debit Card,
7653,567,462,,,,,Processing,Credit Card,"789 Pine Rd, Chicago"
7654,2730,442,2023-11-26,,,,Processing,PayPal,
7655,2615,107,2024-03-07,,,,Processing,PayPal,UNKNOWN
7656,45,407,2024-11-22,6.0,,,Cancelled,Crypto,"789 Pine Rd, Chicago"
7657,1495,232,2023-05-06,,,,Cancelled,Cash,
7658,2770,439,2024-09-20,6.0,,,Shipped,Cash,
7659,2392,355,2023-04-25,3.0,,,Shipped,PayPal,"789 Pine Rd, Chicago"
7660,1179,47,2023-10-13,8.0,,,Processing,PayPal,"456 Oak Ave, Los Angeles"
7661,942,305,2024-12-03,,477.07,,Delivered,,"123 Main St, New York"
7662,2255,9,2024-04-04,,,,Shipped,Credit Card,
7663,33,362,,,,,Cancelled,,"123 Main St, New York"
7664,1054,451,2023-06-30,,,,Shipped,Credit Card,
7665,120,433,2024-06-15,,,,Processing,Crypto,"789 Pine Rd, Chicago"
7666,783,175,2024-04-17,,,,Delivered,,"456 Oak Ave, Los Angeles"
7667,42,272,2024-12-19,,293.68,,Pending,PayPal,UNKNOWN
7668,440,203,2024-10-26,1.0,273.37,273.37,Pending,Crypto,"456 Oak Ave, Los Angeles"
7669,2570,422,2024-02-16,,488.73,,Cancelled,Debit Card,"123 Main St, New York"
7670,358,124,2023-10-27,,,,Processing,Cash,"456 Oak Ave, Los Angeles"
7671,269,455,2024-08-02,,,,Cancelled,Debit Card,
7672,1635,180,2024-05-11,5.0,108.67,543.35,Processing,,
7673,2732,7,2024-09-24,,,,Pending,PayPal,"456 Oak Ave, Los Angeles"
7674,708,224,,,,,Pending,,
7675,1095,270,2024-08-05,,69.65,,Shipped,Debit Card,"123 Main St, New York"
7676,523,308,2023-09-12,,,,Pending,PayPal,"123 Main St, New York"
7677,2743,36,2024-08-28,,13.71,,Pending,Cash,UNKNOWN
7678,1768,98,2023-02-17,,136.59,,Delivered,PayPal,
7679,2253,322,,10.0,,,Processing,,UNKNOWN
7680,1603,111,,,,,Shipped,Debit Card,"123 Main St, New York"
7681,1074,77,2024-05-07,,246.85,,Processing,,UNKNOWN
7682,2417,96,,,,,Pending,Cash,
7683,1133,450,2024-07-09,,383.68,,Returned,PayPal,UNKNOWN
7684,2168,163,2024-08-13,,,,Cancelled,Cash,
7685,2670,291,2023-01-14,,,,Unknown,Credit Card,
7686,2995,496,2023-12-30,,44.35,,Processing,PayPal,"123 Main St, New York"
7687,564,353,2023-06-15,,,,Shipped,PayPal,
7688,557,219,2024-07-27,,,,Delivered,,
7689,290,335,2024-04-15,,402.35,,Delivered,,"123 Main St, New York"
7690,1019,391,,,,,Cancelled,PayPal,
7691,921,416,2023-11-07,,132.56,,Shipped,Credit Card,
7692,1663,418,,3.0,,,Shipped,Credit Card,UNKNOWN
7693,1869,278,2023-11-27,,,,Unknown,,UNKNOWN
7694,2956,102,2024-03-11,,,,Unknown,Crypto,"456 Oak Ave, Los Angeles"
7695,2421,35,2023-05-09,,12.89,,Shipped,Crypto,"123 Main St, New York"
7696,1745,83,2023-01-27,,415.07,,Shipped,PayPal,"456 Oak Ave, Los Angeles"
7697,343,162,,,,,Delivered,Debit Card,"789 Pine Rd, Chicago"
7698,2965,127,2024-08-05,,,,Delivered,,"456 Oak Ave, Los Angeles"
7699,2725,212,2023-02-09,,,,Delivered,Debit Card,"456 Oak Ave, Los Angeles"
7700,2984,358,,9.0,,,Delivered,,
7701,2089,111,2024-03-12,,,,Returned,Debit Card,
7702,1720,500,2023-09-25,,,,Shipped,Credit Card,UNKNOWN
7703,1177,191,2023-10-30,,,,Cancelled,Cash,"789 Pine Rd, Chicago"
7704,1711,286,,,291.19,,Unknown,PayPal,"123 Main St, New York"
7705,2557,475,2023-08-29,,429.81,,Shipped,,"123 Main St, New York"
7706,1293,348,2024-09-24,,70.22,,Shipped,,UNKNOWN
7707,1960,163,2024-09-20,,345.75,,Processing,Cash,
7708,25,20,2024-06-22,5.0,,,Delivered,Debit Card,
7709,1310,283,2024-05-20,1.0,83.75,83.75,Unknown,Credit Card,
7710,1419,55,2024-05-12,3.0,66.87,200.61,Shipped,Cash,
7711,1036,1,2024-12-21,,,,Returned,,
7712,2012,457,2024-08-29,,,,Shipped,PayPal,"456 Oak Ave, Los Angeles"
7713,2879,6,2024-09-15,,,,Delivered,,
7714,1592,44,2024-01-25,6.0,,,Shipped,,
7715,2131,303,2023-01-11,,,,Unknown,PayPal,"456 Oak Ave, Los Angeles"
7716,669,423,2024-07-02,,102.44,,Shipped,PayPal,"123 Main St, New York"
7717,297,315,2024-05-08,,226.13,,Pending,Debit Card,"456 Oak Ave, Los Angeles"
7718,2427,21,,,,,Cancelled,Crypto,"123 Main St, New York"
7719,185,399,2023-03-12,,,,Returned,Crypto,
7720,1270,215,2023-03-21,,,,Returned,Cash,UNKNOWN
7721,998,340,2024-04-10,,,,Processing,PayPal,"123 Main St, New York"
7722,2365,28,2023-01-16,,265.83,,Delivered,Debit Card,"789 Pine Rd, Chicago"
7723,1950,487,2024-01-25,,,,Delivered,Cash,UNKNOWN
7724,2862,450,,,66.97,,Pending,Crypto,"123 Main St, New York"
7725,1894,87,2023-12-03,,,,Processing,Cash,
7726,843,285,2023-09-03,,,,Shipped,Debit Card,UNKNOWN
7727,1929,36,2024-09-01,3.0,,,Delivered,,"123 Main St, New York"
7728,176,135,2023-01-03,7.0,,,Delivered,Debit Card,"789 Pine Rd, Chicago"
7729,950,125,2024-04-27,,,,Processing,Credit Card,UNKNOWN
7730,1247,487,,7.0,,,Unknown,,"123 Main St, New York"
7731,793,189,,,166.47,,Cancelled,Debit Card,UNKNOWN
7732,2257,369,,,,,Processing,PayPal,"789 Pine Rd, Chicago"
7733,1190,459,,9.0,77.36,696.24,Cancelled,PayPal,"456 Oak Ave, Los Angeles"
7734,865,72,2023-02-20,,,,Processing,Debit Card,
7735,2784,464,2023-10-27,,,,Processing,Crypto,"456 Oak Ave, Los Angeles"
7736,703,70,2023-12-20,,,,Pending,Debit Card,UNKNOWN
7737,1375,163,2024-12-20,,,,Delivered,Credit Card,
7738,2677,273,2024-05-06,8.0,,,Pending,Credit Card,"789 Pine Rd, Chicago"
7739,187,462,2023-04-21,,400.65,,Cancelled,Credit Card,UNKNOWN
7740,1488,262,2023-09-21,,90.0,,Cancelled,Cash,"789 Pine Rd, Chicago"
7741,1909,36,,9.0,,,Cancelled,,"456 Oak Ave, Los Angeles"
7742,2624,219,2024-05-20,,,,Unknown,Debit Card,"789 Pine Rd, Chicago"
7743,62,345,2024-09-21,,,,Shipped,Crypto,UNKNOWN
7744,1650,77,2024-06-07,5.0,,,Processing,,UNKNOWN
7745,202,442,2024-12-09,,,,Processing,Debit Card,"789 Pine Rd, Chicago"
7746,2865,308,2024-04-03,,,,Shipped,Crypto,"789 Pine Rd, Chicago"
7747,432,482,2024-05-31,,,,Processing,Crypto,"123 Main St, New York"
7748,1411,481,2024-03-25,,,,Returned,Debit Card,
7749,2260,155,2024-06-04,,,,Shipped,Cash,
7750,2744,136,2023-10-28,,,,Shipped,,
7751,2441,459,2024-08-21,,456.5,,Returned,Debit Card,"456 Oak Ave, Los Angeles"
7752,735,192,2024-11-21,,,,Shipped,,"789 Pine Rd, Chicago"
7753,1999,373,,,,,Processing,Credit Card,
7754,378,399,2024-04-02,,335.47,,Processing,Debit Card,
7755,1149,72,2023-11-14,1.0,,,Pending,Debit Card,"456 Oak Ave, Los Angeles"
7756,522,195,2024-10-13,,,,Cancelled,Cash,"456 Oak Ave, Los Angeles"
7757,2108,284,2023-11-22,,242.01,,Returned,Debit Card,
7758,2494,9,2023-04-22,,,,Pending,PayPal,
7759,2525,199,2023-11-07,,,,Cancelled,Debit Card,"456 Oak Ave, Los Angeles"
7760,622,259,,,468.7,,Returned,Crypto,"456 Oak Ave, Los Angeles"
7761,2668,245,,3.0,,,Cancelled,Debit Card,"456 Oak Ave, Los Angeles"
7762,228,284,2023-04-28,,,,Cancelled,Cash,
7763,2422,168,2024-02-01,,,,Returned,,UNKNOWN
7764,2554,269,2023-01-09,,359.21,,Cancelled,Cash,"456 Oak Ave, Los Angeles"
7765,927,95,2024-11-23,2.0,87.67,175.34,Returned,Crypto,"789 Pine Rd, Chicago"
7766,1232,211,2024-07-04,,,,Delivered,PayPal,UNKNOWN
7767,2806,342,2024-03-24,,,,Shipped,Crypto,"789 Pine Rd, Chicago"
7768,1478,442,,,,,Delivered,Crypto,UNKNOWN
7769,258,47,2024-05-03,,,,Unknown,Credit Card,"789 Pine Rd, Chicago"
7770,737,91,2023-12-13,,,,Processing,PayPal,UNKNOWN
7771,2460,448,2023-02-18,,97.84,,Processing,Crypto,"123 Main St, New York"
7772,1164,17,2023-10-08,,,,Cancelled,PayPal,"123 Main St, New York"
7773,2944,50,2024-04-25,,90.52,,Cancelled,Debit Card,"456 Oak Ave, Los Angeles"
7774,2232,32,,,,,Shipped,,"456 Oak Ave, Los Angeles"
7775,1355,279,2023-02-10,7.0,,,Cancelled,Debit Card,UNKNOWN
7776,2088,296,2024-02-14,5.0,371.83,1859.15,Cancelled,Credit Card,"456 Oak Ave, Los Angeles"
7777,2692,454,2024-08-06,,,,Cancelled,Debit Card,
7778,2772,378,2024-04-11,,,,Cancelled,Crypto,
7779,42,139,2023-10-17,,,,Processing,Crypto,"123 Main St, New York"
7780,2716,297,2024-05-24,,,,Processing,Debit Card,"456 Oak Ave, Los Angeles"
7781,2943,3,2024-08-12,,,,Unknown,Cash,UNKNOWN
7782,2398,103,2023-12-27,,,,Processing,Debit Card,"789 Pine Rd, Chicago"
7783,560,452,2023-08-25,,,,Delivered,,
7784,1011,206,2024-04-24,7.0,302.71,2118.97,Delivered,Debit Card,"123 Main St, New York"
7785,1978,196,2024-01-12,,,,Returned,Debit Card,
7786,2995,499,2023-10-10,4.0,,,Shipped,Debit Card,
7787,647,113,2024-06-13,1.0,,,Processing,Debit Card,
7788,1594,226,2024-09-14,,,,Delivered,Cash,
7789,1011,329,2024-11-15,1.0,,,Cancelled,Debit Card,
7790,2382,151,2024-07-01,3.0,35.36,106.08,Processing,PayPal,"789 Pine Rd, Chicago"
7791,291,326,,,,,Processing,Debit Card,
7792,232,43,2023-12-02,,,,Cancelled,Cash,"789 Pine Rd, Chicago"
7793,2245,249,2024-08-04,,,,Delivered,Credit Card,"789 Pine Rd, Chicago"
7794,313,482,2023-10-16,,,,Processing,,"456 Oak Ave, Los Angeles"
7795,1497,161,2024-07-27,,,,Cancelled,PayPal,
7796,1468,449,2023-05-28,,,,Returned,Credit Card,
7797,2713,47,2024-09-01,1.0,,,Unknown,Debit Card,"789 Pine Rd, Chicago"
7798,725,117,2023-11-18,2.0,,,Cancelled,,UNKNOWN
7799,2848,73,,10.0,,,Cancelled,PayPal,
7800,120,414,2023-09-04,,,,Returned,Credit Card,"456 Oak Ave, Los Angeles"
7801,325,243,2024-05-07,,47.54,,Cancelled,,"123 Main St, New York"
7802,1467,407,2023-11-23,,,,Cancelled,Debit Card,"456 Oak Ave, Los Angeles"
7803,2629,141,,,,,Delivered,,
7804,291,263,,4.0,,,Processing,Cash,"123 Main St, New York"
7805,2865,409,2024-10-29,,,,Cancelled,Credit Card,
7806,709,12,2024-10-28,,159.78,,Shipped,,"456 Oak Ave, Los Angeles"
7807,2372,32,2024-03-12,,184.69,,Returned,Crypto,
7808,1505,218,,,,,Returned,Debit Card,"789 Pine Rd, Chicago"
7809,2507,337,2023-10-13,,120.26,,Cancelled,Debit Card,"123 Main St, New York"
7810,2168,335,2024-06-21,,451.78,,Pending,,UNKNOWN
7811,472,257,2024-10-30,,162.11,,Shipped,,"123 Main St, New York"
7812,2683,300,,3.0,43.21,129.63,Shipped,,
7813,958,114,,,,,Returned,Debit Card,
7814,1611,287,2023-06-18,5.0,,,Cancelled,Debit Card,"789 Pine Rd, Chicago"
7815,379,293,2024-07-08,,,,Processing,Crypto,
7816,2390,426,2023-01-25,,,,Cancelled,PayPal,"456 Oak Ave, Los Angeles"
7817,79,364,2023-03-17,,489.62,,Processing,PayPal,"789 Pine Rd, Chicago"
7818,1869,35,2024-11-27,,,,Cancelled,PayPal,
7819,2015,18,2024-02-11,,,,Cancelled,Cash,
7820,2438,71,2024-09-17,8.0,,,Shipped,PayPal,"456 Oak Ave, Los Angeles"
7821,2262,250,2024-10-19,1.0,496.42,496.42,Processing,PayPal,UNKNOWN
7822,368,121,2024-10-02,,,,Delivered,Cash,"456 Oak Ave, Los Angeles"
7823,2657,56,,6.0,,,Cancelled,,"123 Main St, New York"
7824,2938,321,2023-02-02,,,,Returned,PayPal,"123 Main St, New York"
7825,2939,291,2024-12-14,2.0,,,Shipped,,"789 Pine Rd, Chicago"
7826,2076,30,2024-08-22,,,,Processing,Crypto,"789 Pine Rd, Chicago"
7827,63,24,2023-04-14,,359.83,,Cancelled,Cash,"123 Main St, New York"
7828,2460,84,2024-03-04,4.0,,,Cancelled,Debit Card,
7829,1609,87,2023-08-12,3.0,,,Pending,,
7830,1970,472,2024-10-02,,,,Cancelled,PayPal,UNKNOWN
7831,2338,330,2023-09-08,,73.12,,Processing,Debit Card,
7832,1419,143,,3.0,100.94,302.82,Processing,,
7833,1042,260,,,,,Cancelled,Credit Card,
7834,2463,187,2023-08-20,,,,Delivered,Crypto,"789 Pine Rd, Chicago"
7835,1157,118,,8.0,,,Cancelled,Debit Card,
7836,2097,49,,,,,Pending,,"456 Oak Ave, Los Angeles"
7837,23,390,2023-12-27,,,,Processing,Debit Card,"789 Pine Rd, Chicago"
7838,1988,435,2023-03-22,,,,Cancelled,Cash,"123 Main St, New York"
7839,375,32,2023-03-25,3.0,,,Processing,,"456 Oak Ave, Los Angeles"
7840,2447,42,2023-04-14,,,,Cancelled,,
7841,1902,319,,3.0,,,Shipped,,
7842,2338,443,,,,,Returned,Cash,"789 Pine Rd, Chicago"
7843,602,433,2024-11-27,7.0,,,Delivered,,UNKNOWN
7844,932,375,2023-02-01,8.0,,,Delivered,Debit Card,
7845,1679,269,,,,,Returned,Debit Card,
7846,2841,57,2023-11-18,,,,Shipped,,
7847,1329,405,2024-01-24,,,,Cancelled,,"789 Pine Rd, Chicago"
7848,1379,60,2023-12-04,8.0,,,Shipped,Debit Card,UNKNOWN
7849,40,73,2024-04-02,5.0,,,Processing,Crypto,UNKNOWN
7850,2374,449,2024-04-11,2.0,,,Delivered,Crypto,"123 Main St, New York"
7851,213,328,2023-03-08,7.0,,,Processing,Debit Card,UNKNOWN
7852,1455,473,,,,,Returned,PayPal,"123 Main St, New York"
7853,849,223,2023-06-02,1.0,497.48,497.48,Unknown,PayPal,"789 Pine Rd, Chicago"
7854,1577,55,,,,,Returned,,UNKNOWN
7855,396,453,2024-04-03,6.0,,,Cancelled,Credit Card,"456 Oak Ave, Los Angeles"
7856,1520,190,2024-03-29,7.0,,,Returned,Crypto,"456 Oak Ave, Los Angeles"
7857,260,430,2023-07-24,,,,Cancelled,Cash,"456 Oak Ave, Los Angeles"
7858,1016,203,2023-10-09,,,,Processing,Cash,UNKNOWN
7859,2572,458,2023-10-15,1.0,191.66,191.66,Processing,PayPal,"123 Main St, New York"
7860,980,235,2024-07-09,,,,Cancelled,,"456 Oak Ave, Los Angeles"
7861,1810,3,2023-06-08,,,,Delivered,Credit Card,"123 Main St, New York"
7862,695,321,2024-03-30,8.0,,,Pending,PayPal,
7863,1,489,2023-06-22,,191.52,,Shipped,PayPal,
7864,1165,343,,,432.96,,Cancelled,PayPal,"123 Main St, New York"
7865,1307,109,2024-09-03,,,,Delivered,Debit Card,"123 Main St, New York"
7866,1075,51,,1.0,,,Cancelled,Crypto,UNKNOWN
7867,1937,431,2023-11-18,,,,Unknown,Debit Card,UNKNOWN
7868,799,115,,5.0,186.01,930.05,Delivered,Crypto,"123 Main St, New York"
7869,963,124,2023-12-06,,,,Pending,Credit Card,"789 Pine Rd, Chicago"
7870,555,359,2023-01-03,,,,Returned,Credit Card,
7871,2509,303,2024-10-10,,,,Returned,Debit Card,"789 Pine Rd, Chicago"
7872,923,448,2024-05-27,,347.3,,Cancelled,,"123 Main St, New York"
7873,2914,225,2023-10-06,7.0,,,Processing,Credit Card,
7874,1524,12,2024-11-10,,,,Cancelled,Credit Card,"789 Pine Rd, Chicago"
7875,456,458,2024-07-16,1.0,,,Processing,Cash,
7876,774,484,,,,,Shipped,Debit Card,
7877,623,385,,,,,Pending,Debit Card,UNKNOWN
7878,2640,60,2024-09-25,9.0,,,Shipped,Cash,"123 Main St, New York"
7879,1273,297,,,,,Cancelled,PayPal,"456 Oak Ave, Los Angeles"
7880,2835,464,2023-01-17,,,,Returned,Crypto,"456 Oak Ave, Los Angeles"
7881,2260,434,2023-06-20,,,,Cancelled,Cash,UNKNOWN
7882,925,104,2024-09-17,,,,Unknown,Crypto,
7883,359,79,2023-05-14,,,,Processing,Debit Card,"789 Pine Rd, Chicago"
7884,1776,73,2024-05-02,8.0,,,Shipped,Debit Card,
7885,2948,126,2024-09-11,,,,Delivered,Debit Card,"456 Oak Ave, Los Angeles"
7886,224,181,2023-07-11,,,,Processing,Crypto,UNKNOWN
7887,1119,143,2024-01-23,,,,Shipped,Debit Card,"123 Main St, New York"
7888,1572,84,2023-10-08,4.0,,,Cancelled,PayPal,
7889,1115,291,2023-04-28,,,,Pending,Credit Card,
7890,2018,448,2023-04-15,,,,Shipped,Debit Card,"123 Main St, New York"
7891,2366,62,,,,,Processing,,
7892,1387,272,2024-11-03,,357.06,,Unknown,Debit Card,"789 Pine Rd, Chicago"
7893,2013,500,,,,,Delivered,Debit Card,"123 Main St, New York"
7894,2608,56,2024-07-01,,206.19,,Cancelled,Credit Card,"789 Pine Rd, Chicago"
7895,2446,33,,,,,Returned,,
7896,735,376,2023-10-11,,379.27,,Cancelled,Debit Card,"789 Pine Rd, Chicago"
7897,760,238,2024-05-27,,,,Shipped,PayPal,"456 Oak Ave, Los Angeles"
7898,1616,481,2024-04-01,,,,Shipped,Cash,"456 Oak Ave, Los Angeles"
7899,1373,110,,,486.26,,Delivered,PayPal,UNKNOWN
7900,688,126,2023-03-12,,480.94,,Shipped,Cash,"456 Oak Ave, Los Angeles"
7901,703,438,2023-03-11,5.0,,,Cancelled,Credit Card,"123 Main St, New York"
7902,24,102,2023-10-06,7.0,,,Processing,Cash,
7903,1979,318,2024-01-17,,,,Cancelled,,
7904,2614,111,2024-07-08,,,,Delivered,PayPal,"123 Main St, New York"
7905,702,301,2024-11-09,,220.55,,Cancelled,Debit Card,"456 Oak Ave, Los Angeles"
7906,2674,281,2023-02-19,,,,Delivered,Credit Card,"789 Pine Rd, Chicago"
7907,2905,50,,10.0,,,Delivered,Debit Card,UNKNOWN
7908,2708,374,2024-06-27,1.0,,,Processing,Crypto,
7909,2961,479,2024-05-14,,,,Returned,PayPal,
7910,431,17,2024-09-02,,,,Shipped,Credit Card,"789 Pine Rd, Chicago"
7911,1554,479,,,,,Unknown,Credit Card,"123 Main St, New York"
7912,2860,77,2024-01-15,,,,Returned,,"123 Main St, New York"
7913,2034,316,2024-03-11,,,,Cancelled,Debit Card,"123 Main St, New York"
7914,2954,285,2024-04-09,6.0,284.21,1705.26,Cancelled,,UNKNOWN
7915,1212,385,,,,,Processing,PayPal,"456 Oak Ave, Los Angeles"
7916,2251,307,2024-04-15,,,,Shipped,Cash,UNKNOWN
7917,278,392,,,,,Delivered,,"789 Pine Rd, Chicago"
7918,927,272,2024-12-08,9.0,370.25,3332.25,Delivered,Debit Card,"456 Oak Ave, Los Angeles"
7919,1971,73,2023-09-16,,,,Processing,Cash,"456 Oak Ave, Los Angeles"
7920,2017,48,2023-03-17,,,,Processing,,"789 Pine Rd, Chicago"
7921,565,146,2024-09-24,6.0,,,Pending,Cash,"456 Oak Ave, Los Angeles"
7922,2434,81,2023-03-15,,,,Delivered,,
7923,2638,468,,,,,Returned,Crypto,"456 Oak Ave, Los Angeles"
7924,1253,291,2024-07-16,,,,Pending,PayPal,
7925,284,273,2024-02-05,,,,Delivered,,"456 Oak Ave, Los Angeles"
7926,972,448,2024-08-09,,207.54,,Delivered,PayPal,"123 Main St, New York"
7927,722,478,,,,,Cancelled,Crypto,"123 Main St, New York"
7928,1715,160,2024-02-08,,,,Cancelled,Crypto,UNKNOWN
7929,2498,205,2023-10-08,,338.44,,Cancelled,Crypto,UNKNOWN
7930,1183,258,2024-01-20,3.0,251.31,753.93,Pending,Cash,"789 Pine Rd, Chicago"
7931,560,250,2024-07-13,,171.86,,Delivered,PayPal,"123 Main St, New York"
7932,2353,44,2024-08-27,,185.95,,Cancelled,PayPal,"456 Oak Ave, Los Angeles"
7933,2480,199,,,118.25,,Delivered,Credit Card,"123 Main St, New York"
7934,963,61,2024-09-08,,,,Delivered,Credit Card,
7935,916,163,2024-11-10,4.0,,,Delivered,,"789 Pine Rd, Chicago"
7936,2125,165,,,,,Cancelled,Credit Card,"123 Main St, New York"
7937,1776,150,2024-01-06,,145.32,,Cancelled,Debit Card,"123 Main St, New York"
7938,219,316,2024-03-29,,107.93,,Cancelled,,
7939,1666,418,,,,,Processing,,
7940,1580,463,2023-08-13,,,,Processing,Crypto,"789 Pine Rd, Chicago"
7941,1038,277,2024-01-15,,,,Processing,Crypto,"123 Main St, New York"
7942,1090,180,2024-07-05,10.0,,,Shipped,,"123 Main St, New York"
7943,234,234,2024-05-22,,73.25,,Processing,Debit Card,"456 Oak Ave, Los Angeles"
7944,1633,64,,10.0,,,Delivered,Credit Card,
7945,131,393,2024-07-23,,,,Returned,Crypto,"456 Oak Ave, Los Angeles"
7946,1391,117,2023-01-20,3.0,,,Processing,PayPal,"789 Pine Rd, Chicago"
7947,2530,150,2023-03-30,10.0,326.48,3264.8,Pending,Cash,UNKNOWN
7948,1842,308,2023-10-26,3.0,,,Processing,Debit Card,UNKNOWN
7949,281,241,,,,,Shipped,Credit Card,"456 Oak Ave, Los Angeles"
7950,2069,349,2024-12-01,,,,Unknown,Credit Card,
7951,2282,460,,,,,Unknown,Debit Card,
7952,1596,353,2024-11-15,,,,Delivered,Crypto,"789 Pine Rd, Chicago"
7953,1376,248,2024-06-05,,161.83,,Cancelled,Credit Card,"123 Main St, New York"
7954,25,58,,,,,Processing,Debit Card,"789 Pine Rd, Chicago"
